epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
69,20290.1,0.82316,0.52231,0.90848,0.73016,0.57272,0.62672,0.41662,0.93778,0.63044,0.96674,0.000365687,0.000365687,0.000365687
70,20582.7,0.814,0.51166,0.90413,0.74842,0.54463,0.62632,0.42461,0.9341,0.62996,0.96469,0.000358815,0.000358815,0.000358815
71,20875.6,0.82056,0.51304,0.90672,0.73735,0.55992,0.62584,0.42098,0.92717,0.62409,0.96476,0.000351942,0.000351942,0.000351942
72,21170.4,0.81233,0.50871,0.9053,0.72102,0.57181,0.62487,0.42264,0.93247,0.63136,0.96654,0.00034507,0.00034507,0.00034507
73,21464.2,0.81139,0.5076,0.9044,0.73087,0.56889,0.62892,0.42601,0.93233,0.62499,0.9643,0.000338198,0.000338198,0.000338198
74,21759.6,0.80523,0.50616,0.90418,0.72674,0.58006,0.63406,0.42522,0.93651,0.6248,0.96691,0.000331326,0.000331326,0.000331326
75,22053.5,0.80262,0.50316,0.90072,0.75006,0.56013,0.63275,0.42205,0.92976,0.6277,0.96662,0.000324453,0.000324453,0.000324453
76,22348.1,0.80501,0.4987,0.89897,0.76167,0.54202,0.62691,0.41912,0.93195,0.6232,0.96402,0.000317581,0.000317581,0.000317581
77,22642.1,0.79963,0.50018,0.8975,0.7173,0.58074,0.6391,0.42526,0.933,0.62066,0.96649,0.000310709,0.000310709,0.000310709
78,22936.5,0.79936,0.49757,0.90111,0.71331,0.57579,0.63224,0.4228,0.93238,0.62438,0.96624,0.000303837,0.000303837,0.000303837
79,23230.6,0.79922,0.49866,0.9001,0.73258,0.55528,0.62326,0.41587,0.92948,0.62583,0.96618,0.000296964,0.000296964,0.000296964
80,23525.4,0.78937,0.49158,0.89647,0.77278,0.53388,0.62655,0.42382,0.92652,0.62046,0.9661,0.000290092,0.000290092,0.000290092
81,23819,0.79136,0.49053,0.89573,0.6957,0.57051,0.61888,0.41421,0.92874,0.61914,0.96886,0.00028322,0.00028322,0.00028322
82,24112.2,0.78297,0.48544,0.8955,0.76024,0.55379,0.63035,0.42049,0.93136,0.62274,0.96922,0.000276348,0.000276348,0.000276348
83,24406.2,0.78489,0.48735,0.89378,0.72714,0.56701,0.62647,0.42398,0.92874,0.6241,0.96864,0.000269475,0.000269475,0.000269475
84,24700.5,0.77603,0.47895,0.89039,0.70978,0.57867,0.63023,0.42433,0.93022,0.62367,0.96781,0.000262603,0.000262603,0.000262603
85,24994.4,0.78138,0.4828,0.89176,0.74564,0.54776,0.62335,0.42029,0.92916,0.62409,0.96859,0.000255731,0.000255731,0.000255731
86,25288.1,0.77014,0.47476,0.88956,0.74138,0.53637,0.62504,0.42422,0.929,0.61977,0.96744,0.000248859,0.000248859,0.000248859
87,25584.7,0.77313,0.47519,0.88968,0.74141,0.55437,0.62651,0.41941,0.93173,0.61873,0.96851,0.000241986,0.000241986,0.000241986
88,25879.5,0.77075,0.47307,0.88838,0.75559,0.55943,0.6348,0.42678,0.92838,0.6163,0.96754,0.000235114,0.000235114,0.000235114
89,26173.1,0.76711,0.4719,0.88687,0.72232,0.56619,0.63541,0.4256,0.92859,0.61801,0.96842,0.000228242,0.000228242,0.000228242
90,26467.7,0.76306,0.46974,0.88794,0.82763,0.51544,0.6271,0.42226,0.92712,0.62521,0.96993,0.00022137,0.00022137,0.00022137
91,26767.6,0.7669,0.47134,0.8883,0.71647,0.56675,0.62974,0.42122,0.92794,0.61989,0.96846,0.000214497,0.000214497,0.000214497
92,27065.1,0.76345,0.47198,0.88712,0.71038,0.57145,0.62657,0.42018,0.92702,0.62025,0.967,0.000207625,0.000207625,0.000207625
93,27368,0.75763,0.46216,0.88412,0.73629,0.56188,0.62951,0.4251,0.92745,0.62423,0.96825,0.000200753,0.000200753,0.000200753
94,27665.9,0.7551,0.46113,0.88315,0.7994,0.53021,0.62263,0.41711,0.93246,0.62344,0.97159,0.000193881,0.000193881,0.000193881
95,27960.6,0.75141,0.46029,0.88111,0.73287,0.56888,0.63201,0.42321,0.9284,0.61917,0.97022,0.000187008,0.000187008,0.000187008
96,28253.7,0.75756,0.46218,0.88303,0.71544,0.58489,0.63412,0.4253,0.93087,0.62159,0.97154,0.000180136,0.000180136,0.000180136
97,28548.8,0.75074,0.45636,0.88208,0.72244,0.59042,0.6339,0.42553,0.92728,0.61863,0.9703,0.000173264,0.000173264,0.000173264
98,28843.8,0.74279,0.4523,0.87861,0.74185,0.57131,0.62941,0.42096,0.93133,0.6179,0.9706,0.000166392,0.000166392,0.000166392
99,29138.9,0.74617,0.4545,0.88072,0.7094,0.589,0.62933,0.42614,0.92635,0.62304,0.9688,0.00015952,0.00015952,0.00015952
100,29433.9,0.74279,0.45141,0.87815,0.75532,0.55551,0.63023,0.42982,0.9239,0.61941,0.96451,0.000152647,0.000152647,0.000152647
101,29729.2,0.74381,0.45063,0.87884,0.77103,0.54193,0.62765,0.42697,0.92643,0.61882,0.96691,0.000145775,0.000145775,0.000145775
102,30024.8,0.73453,0.44681,0.87731,0.76475,0.53976,0.62928,0.42103,0.92697,0.61901,0.96663,0.000138903,0.000138903,0.000138903
103,30319.5,0.73538,0.44637,0.87716,0.77885,0.55149,0.62503,0.4234,0.92649,0.61729,0.96702,0.000132031,0.000132031,0.000132031
104,30614.1,0.74215,0.44812,0.87778,0.74802,0.5568,0.62802,0.42524,0.92552,0.61561,0.96841,0.000125158,0.000125158,0.000125158
105,30909.4,0.73313,0.4444,0.87553,0.76367,0.54034,0.62534,0.42493,0.92349,0.6191,0.96774,0.000118286,0.000118286,0.000118286
106,31204,0.72863,0.43972,0.87436,0.75894,0.54299,0.62817,0.42166,0.9263,0.62365,0.96867,0.000111414,0.000111414,0.000111414
107,31498.8,0.72627,0.43898,0.87365,0.73607,0.55389,0.62251,0.42271,0.92984,0.62368,0.97047,0.000104542,0.000104542,0.000104542
108,31793.4,0.72366,0.43653,0.87317,0.77025,0.5329,0.6232,0.42219,0.92883,0.62079,0.97036,9.76692e-05,9.76692e-05,9.76692e-05
109,32088.9,0.72432,0.4343,0.87317,0.72402,0.56054,0.62859,0.42308,0.9288,0.61653,0.9708,9.0797e-05,9.0797e-05,9.0797e-05
110,32383.9,0.72453,0.43646,0.87249,0.77277,0.53944,0.62892,0.42195,0.92892,0.62085,0.96956,8.39248e-05,8.39248e-05,8.39248e-05
111,32717.6,0.73137,0.43398,0.87113,0.80257,0.52716,0.61803,0.41623,0.9301,0.62011,0.97078,7.70525e-05,7.70525e-05,7.70525e-05
112,33011.4,0.72686,0.43007,0.86936,0.75713,0.54417,0.61966,0.41552,0.93223,0.62302,0.96962,7.01802e-05,7.01802e-05,7.01802e-05
113,33303.8,0.71828,0.42495,0.86776,0.74919,0.53018,0.61575,0.41428,0.93088,0.62555,0.97069,6.3308e-05,6.3308e-05,6.3308e-05
114,33597.6,0.71984,0.4241,0.86625,0.75257,0.52833,0.61796,0.41675,0.92952,0.62254,0.97022,5.64358e-05,5.64358e-05,5.64358e-05
115,33889.3,0.71588,0.42352,0.8641,0.75157,0.54302,0.62108,0.41614,0.92837,0.62249,0.96993,4.95635e-05,4.95635e-05,4.95635e-05
116,34182.2,0.71324,0.4198,0.86493,0.75319,0.54471,0.62059,0.41642,0.92952,0.62055,0.97044,4.26912e-05,4.26912e-05,4.26912e-05
117,34475.8,0.70882,0.4178,0.86275,0.78531,0.52997,0.62072,0.417,0.92898,0.62334,0.96931,3.5819e-05,3.5819e-05,3.5819e-05
118,34768.1,0.70797,0.41704,0.86249,0.73824,0.56303,0.62443,0.41886,0.92954,0.62252,0.97,2.89468e-05,2.89468e-05,2.89468e-05
119,35059.7,0.70423,0.41495,0.86087,0.77968,0.5364,0.62347,0.41847,0.92755,0.62375,0.97002,2.20745e-05,2.20745e-05,2.20745e-05
120,35352.8,0.7092,0.41646,0.86255,0.77487,0.54069,0.62243,0.41907,0.92927,0.62443,0.97086,1.52022e-05,1.52022e-05,1.52022e-05
