epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
69,15690.1,0.82975,0.52579,0.91029,0.71877,0.57867,0.63587,0.43024,0.93888,0.6284,0.96511,0.000365687,0.000365687,0.000365687
70,15921.6,0.8179,0.51525,0.90541,0.73536,0.56778,0.62766,0.42863,0.93883,0.62606,0.96704,0.000358815,0.000358815,0.000358815
71,16148.9,0.82493,0.51698,0.90895,0.72379,0.58644,0.64111,0.42744,0.93712,0.62632,0.96858,0.000351942,0.000351942,0.000351942
72,16373.6,0.81407,0.51286,0.90476,0.74062,0.55361,0.62388,0.42163,0.93722,0.62408,0.96764,0.00034507,0.00034507,0.00034507
73,16600.3,0.81214,0.50722,0.90512,0.73453,0.58015,0.63542,0.4318,0.936,0.6283,0.96525,0.000338198,0.000338198,0.000338198
74,16826.5,0.80951,0.51033,0.9056,0.76665,0.56607,0.63574,0.42787,0.94013,0.62751,0.97027,0.000331326,0.000331326,0.000331326
75,17050.9,0.80572,0.50834,0.90195,0.78467,0.54893,0.63651,0.42739,0.93889,0.62855,0.97189,0.000324453,0.000324453,0.000324453
76,17275.9,0.80799,0.50099,0.90023,0.76542,0.56335,0.6339,0.41796,0.93566,0.62723,0.96723,0.000317581,0.000317581,0.000317581
77,17500,0.80303,0.50385,0.89867,0.78872,0.54671,0.63847,0.41898,0.93632,0.62702,0.96797,0.000310709,0.000310709,0.000310709
78,17724.5,0.801,0.49878,0.90165,0.7477,0.56075,0.63319,0.43097,0.93412,0.62299,0.96522,0.000303837,0.000303837,0.000303837
79,17949,0.79857,0.49885,0.90075,0.76757,0.54238,0.63164,0.42524,0.93208,0.62059,0.96764,0.000296964,0.000296964,0.000296964
80,18173.4,0.79043,0.49388,0.89668,0.73251,0.54792,0.62727,0.42488,0.9344,0.62596,0.96846,0.000290092,0.000290092,0.000290092
81,18397.8,0.79646,0.49302,0.89736,0.73197,0.54883,0.63315,0.43289,0.93554,0.62453,0.96889,0.00028322,0.00028322,0.00028322
82,18622.3,0.78527,0.48708,0.89514,0.7101,0.58792,0.64691,0.43133,0.9364,0.62478,0.96965,0.000276348,0.000276348,0.000276348
83,18846.9,0.78914,0.491,0.89406,0.72515,0.57234,0.6313,0.42901,0.93712,0.62555,0.96853,0.000269475,0.000269475,0.000269475
84,19071.6,0.78125,0.48213,0.89204,0.72114,0.56511,0.62808,0.42332,0.93759,0.62619,0.97047,0.000262603,0.000262603,0.000262603
85,19295.7,0.78589,0.48453,0.89395,0.72467,0.56367,0.62735,0.42481,0.94047,0.6291,0.97107,0.000255731,0.000255731,0.000255731
86,19519.8,0.77381,0.47795,0.89141,0.70761,0.57468,0.62793,0.42612,0.93794,0.62348,0.97366,0.000248859,0.000248859,0.000248859
87,19744.4,0.77853,0.47802,0.89186,0.79234,0.53348,0.62589,0.42986,0.93326,0.6238,0.96909,0.000241986,0.000241986,0.000241986
88,19968.6,0.77444,0.47458,0.88902,0.72801,0.55844,0.62948,0.42385,0.92998,0.62226,0.968,0.000235114,0.000235114,0.000235114
89,20192.4,0.77268,0.47664,0.88891,0.78335,0.54048,0.63156,0.43299,0.93225,0.62435,0.96882,0.000228242,0.000228242,0.000228242
90,20416.7,0.76881,0.47293,0.88995,0.77441,0.57162,0.63496,0.43169,0.93037,0.62646,0.96876,0.00022137,0.00022137,0.00022137
91,20640.8,0.77274,0.47317,0.89104,0.78222,0.54554,0.63575,0.43128,0.93433,0.62493,0.97119,0.000214497,0.000214497,0.000214497
92,20865,0.76738,0.4743,0.88828,0.73024,0.57219,0.63648,0.42711,0.93425,0.62454,0.96939,0.000207625,0.000207625,0.000207625
93,21090.4,0.76307,0.46574,0.88571,0.75783,0.56423,0.63518,0.4287,0.92892,0.6214,0.96941,0.000200753,0.000200753,0.000200753
94,21316.2,0.75875,0.46526,0.88444,0.75949,0.56441,0.63952,0.43181,0.93088,0.6255,0.96907,0.000193881,0.000193881,0.000193881
95,21541.3,0.75611,0.46204,0.88338,0.73774,0.586,0.64155,0.43389,0.92632,0.61867,0.96763,0.000187008,0.000187008,0.000187008
96,21766.3,0.76064,0.46428,0.88319,0.71095,0.56679,0.62459,0.42784,0.9275,0.61955,0.96727,0.000180136,0.000180136,0.000180136
97,21991.4,0.75511,0.45927,0.88274,0.74991,0.57557,0.63029,0.42781,0.93194,0.62004,0.96955,0.000173264,0.000173264,0.000173264
98,22216.8,0.74822,0.45519,0.87912,0.73836,0.56557,0.63286,0.42603,0.93242,0.62082,0.96989,0.000166392,0.000166392,0.000166392
99,22442.2,0.74998,0.45794,0.88096,0.76007,0.55033,0.63145,0.42724,0.93031,0.61975,0.97149,0.00015952,0.00015952,0.00015952
100,22667.9,0.74802,0.4544,0.88089,0.78249,0.55158,0.64273,0.4337,0.93105,0.6196,0.97005,0.000152647,0.000152647,0.000152647
101,22894.1,0.74833,0.45413,0.88121,0.73135,0.57057,0.63813,0.42984,0.93364,0.62317,0.97169,0.000145775,0.000145775,0.000145775
102,23120,0.73777,0.44886,0.87843,0.784,0.5408,0.63415,0.42803,0.93375,0.62136,0.97251,0.000138903,0.000138903,0.000138903
103,23345.3,0.74061,0.45,0.87823,0.75947,0.55369,0.63092,0.42749,0.93129,0.6225,0.96954,0.000132031,0.000132031,0.000132031
104,23570.3,0.74566,0.45079,0.87791,0.76907,0.53788,0.62495,0.42262,0.93368,0.62399,0.97182,0.000125158,0.000125158,0.000125158
105,23794.5,0.73749,0.44642,0.87726,0.78435,0.54788,0.63386,0.42432,0.92874,0.62401,0.96926,0.000118286,0.000118286,0.000118286
106,24019.3,0.73251,0.44222,0.87521,0.78577,0.55534,0.63211,0.42188,0.9339,0.62583,0.97163,0.000111414,0.000111414,0.000111414
107,24244.3,0.73156,0.44173,0.87532,0.7582,0.57357,0.63441,0.4262,0.93206,0.62199,0.9709,0.000104542,0.000104542,0.000104542
108,24468.9,0.72811,0.43883,0.87417,0.7903,0.54048,0.63266,0.42448,0.93223,0.62164,0.9708,9.76692e-05,9.76692e-05,9.76692e-05
109,24693.4,0.72902,0.43835,0.87466,0.75811,0.56662,0.63285,0.4239,0.93085,0.62093,0.97012,9.0797e-05,9.0797e-05,9.0797e-05
110,24918.2,0.72987,0.43838,0.87503,0.80475,0.54593,0.63444,0.42534,0.93383,0.62111,0.97193,8.39248e-05,8.39248e-05,8.39248e-05
111,25176.7,0.7356,0.43669,0.87273,0.7758,0.54959,0.63288,0.42093,0.93662,0.62359,0.97458,7.70525e-05,7.70525e-05,7.70525e-05
112,25399.4,0.72731,0.43163,0.86991,0.77796,0.56652,0.63419,0.42159,0.93581,0.62635,0.97345,7.01802e-05,7.01802e-05,7.01802e-05
113,25622.8,0.72562,0.42947,0.87046,0.80248,0.54624,0.63497,0.42435,0.93876,0.62884,0.97522,6.3308e-05,6.3308e-05,6.3308e-05
114,25846.6,0.72386,0.4284,0.868,0.76043,0.55998,0.62992,0.42248,0.93547,0.62451,0.97337,5.64358e-05,5.64358e-05,5.64358e-05
115,26069.6,0.72014,0.42756,0.86601,0.78424,0.56599,0.63463,0.42475,0.93636,0.62562,0.97422,4.95635e-05,4.95635e-05,4.95635e-05
116,26293.3,0.71704,0.42314,0.86665,0.78619,0.54248,0.62934,0.42615,0.93532,0.6254,0.9726,4.26912e-05,4.26912e-05,4.26912e-05
117,26516.8,0.71508,0.42123,0.86402,0.74235,0.56765,0.63113,0.42854,0.93452,0.62451,0.97243,3.5819e-05,3.5819e-05,3.5819e-05
118,26740.4,0.71542,0.42162,0.86509,0.7807,0.56786,0.63523,0.43087,0.93582,0.62654,0.97375,2.89468e-05,2.89468e-05,2.89468e-05
119,26964.2,0.71247,0.4187,0.86294,0.7721,0.57759,0.63675,0.42778,0.93533,0.62544,0.97402,2.20745e-05,2.20745e-05,2.20745e-05
120,27188.3,0.71491,0.42111,0.86387,0.77351,0.57089,0.63463,0.42781,0.93633,0.62679,0.97473,1.52022e-05,1.52022e-05,1.52022e-05
