epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,10287.2,0.91119,0.5967,0.9435,0.72995,0.53132,0.60046,0.40511,0.96071,0.66463,0.97245,0.000551238,0.000551238,0.000551238
43,10532.2,0.90816,0.59482,0.94114,0.72897,0.53025,0.61238,0.40513,0.96416,0.66549,0.97267,0.000544365,0.000544365,0.000544365
44,10777.8,0.89801,0.59216,0.94198,0.71739,0.55185,0.60935,0.4117,0.96675,0.66181,0.97445,0.000537493,0.000537493,0.000537493
45,11022.8,0.89724,0.58848,0.93935,0.77836,0.52349,0.60523,0.4095,0.96781,0.65656,0.97596,0.000530621,0.000530621,0.000530621
46,11268.2,0.89469,0.58408,0.93839,0.70855,0.51691,0.59089,0.39334,0.96801,0.66671,0.97471,0.000523749,0.000523749,0.000523749
47,11513.9,0.89166,0.58185,0.93475,0.72421,0.55444,0.61854,0.41223,0.95853,0.65517,0.97176,0.000516877,0.000516877,0.000516877
48,11758.8,0.88555,0.58183,0.93883,0.70382,0.53537,0.60072,0.40451,0.96808,0.66065,0.97599,0.000510004,0.000510004,0.000510004
49,12005.5,0.883,0.57377,0.93425,0.72653,0.55436,0.62167,0.41487,0.95905,0.65078,0.97218,0.000503132,0.000503132,0.000503132
50,12253.2,0.87744,0.56805,0.93097,0.68793,0.55371,0.60633,0.40422,0.96233,0.65792,0.97372,0.00049626,0.00049626,0.00049626
51,12500.6,0.87964,0.56871,0.92964,0.76201,0.53857,0.61314,0.4124,0.95636,0.65162,0.97445,0.000489387,0.000489387,0.000489387
52,12746.8,0.8762,0.56521,0.92955,0.73962,0.54449,0.61367,0.41245,0.9556,0.65325,0.96863,0.000482515,0.000482515,0.000482515
53,13015.2,0.87139,0.56172,0.93012,0.73012,0.53543,0.61011,0.40582,0.95556,0.65042,0.97351,0.000475643,0.000475643,0.000475643
54,13260.3,0.87071,0.56175,0.93083,0.73401,0.5318,0.60661,0.40476,0.95182,0.64554,0.97002,0.000468771,0.000468771,0.000468771
55,13506.8,0.86669,0.55967,0.92809,0.75495,0.5121,0.59765,0.40823,0.94685,0.64127,0.96888,0.000461898,0.000461898,0.000461898
56,13752.4,0.86787,0.55651,0.92686,0.76794,0.5342,0.61983,0.42283,0.95181,0.64786,0.97007,0.000455026,0.000455026,0.000455026
57,13998.3,0.85973,0.55382,0.92435,0.67544,0.54155,0.59334,0.4062,0.95483,0.65642,0.97145,0.000448154,0.000448154,0.000448154
58,14244.5,0.85743,0.5513,0.9236,0.71165,0.52474,0.60356,0.41647,0.9522,0.64413,0.97179,0.000441282,0.000441282,0.000441282
59,14491.2,0.85779,0.55126,0.92454,0.75196,0.52786,0.61013,0.40988,0.95246,0.64605,0.97329,0.000434409,0.000434409,0.000434409
60,14737.7,0.8551,0.54756,0.92194,0.74612,0.53308,0.62077,0.41212,0.94603,0.63957,0.9652,0.000427537,0.000427537,0.000427537
61,14983.6,0.84514,0.53897,0.91976,0.69397,0.5663,0.6146,0.40706,0.95009,0.64352,0.96923,0.000420665,0.000420665,0.000420665
62,15229.8,0.84852,0.54232,0.91882,0.71109,0.54704,0.60989,0.41304,0.94397,0.64551,0.96599,0.000413793,0.000413793,0.000413793
63,15475.2,0.84509,0.53935,0.91796,0.72305,0.53451,0.60415,0.41139,0.94537,0.63883,0.97042,0.00040692,0.00040692,0.00040692
64,15720.1,0.84444,0.53662,0.91739,0.68326,0.56272,0.61378,0.4214,0.94438,0.64619,0.9664,0.000400048,0.000400048,0.000400048
65,15966.3,0.84226,0.53184,0.91735,0.71214,0.55281,0.61913,0.42545,0.94092,0.63771,0.96482,0.000393176,0.000393176,0.000393176
66,16213,0.842,0.53535,0.91641,0.70222,0.55813,0.61009,0.41145,0.94429,0.64333,0.96744,0.000386304,0.000386304,0.000386304
67,16458.5,0.84624,0.53561,0.91818,0.68752,0.55646,0.61586,0.41808,0.94263,0.64416,0.97016,0.000379431,0.000379431,0.000379431
68,16704.9,0.82966,0.52294,0.91314,0.76079,0.53063,0.61386,0.41693,0.94104,0.63961,0.96738,0.000372559,0.000372559,0.000372559
69,16950.9,0.8327,0.52748,0.91114,0.79937,0.5445,0.63107,0.42396,0.94275,0.63849,0.96849,0.000365687,0.000365687,0.000365687
70,17198.1,0.82684,0.51986,0.90841,0.75899,0.55039,0.62788,0.42503,0.94349,0.63639,0.96956,0.000358815,0.000358815,0.000358815
71,17443.8,0.83124,0.51974,0.90896,0.72974,0.55423,0.62741,0.42588,0.93623,0.63367,0.96405,0.000351942,0.000351942,0.000351942
72,17690.9,0.82285,0.51631,0.9081,0.70241,0.55304,0.62124,0.41983,0.94598,0.63605,0.97002,0.00034507,0.00034507,0.00034507
73,17937,0.82328,0.51263,0.90868,0.72853,0.54405,0.61645,0.41876,0.94861,0.63773,0.97251,0.000338198,0.000338198,0.000338198
74,18184,0.81466,0.51375,0.90636,0.74567,0.55154,0.62944,0.42893,0.94643,0.63378,0.97067,0.000331326,0.000331326,0.000331326
75,18430.8,0.81218,0.50968,0.90341,0.7406,0.53983,0.61477,0.41525,0.94273,0.64155,0.97272,0.000324453,0.000324453,0.000324453
76,18678,0.81882,0.5056,0.90348,0.73929,0.53099,0.60973,0.41255,0.94236,0.64144,0.96701,0.000317581,0.000317581,0.000317581
77,18923.8,0.81038,0.50763,0.90205,0.79484,0.5204,0.61165,0.41159,0.93913,0.63766,0.96579,0.000310709,0.000310709,0.000310709
78,19170.2,0.80979,0.50739,0.90537,0.75362,0.54565,0.61396,0.41205,0.93783,0.63782,0.97016,0.000303837,0.000303837,0.000303837
79,19415.7,0.80754,0.50469,0.90443,0.72172,0.54494,0.60524,0.4059,0.93715,0.63661,0.96842,0.000296964,0.000296964,0.000296964
80,19660.8,0.80055,0.50019,0.90032,0.7325,0.53135,0.6072,0.41545,0.93759,0.63055,0.96792,0.000290092,0.000290092,0.000290092
81,19905.7,0.80208,0.49832,0.89852,0.73592,0.55742,0.62566,0.41604,0.93749,0.63044,0.96927,0.00028322,0.00028322,0.00028322
82,20151.2,0.79356,0.49198,0.89859,0.7681,0.55561,0.62589,0.42101,0.93736,0.63109,0.9716,0.000276348,0.000276348,0.000276348
83,20396.9,0.79587,0.49369,0.89659,0.73387,0.56594,0.62473,0.4185,0.93447,0.6298,0.9676,0.000269475,0.000269475,0.000269475
84,20642.5,0.78894,0.48561,0.89369,0.73446,0.55006,0.61657,0.41487,0.93968,0.63287,0.96913,0.000262603,0.000262603,0.000262603
85,20888.8,0.79418,0.48979,0.89533,0.74156,0.54875,0.62108,0.41748,0.93738,0.63524,0.96856,0.000255731,0.000255731,0.000255731
86,21134.4,0.78231,0.48319,0.89291,0.77719,0.53335,0.62084,0.4173,0.93868,0.63437,0.96901,0.000248859,0.000248859,0.000248859
87,21380.4,0.78695,0.4827,0.89396,0.75604,0.54155,0.62068,0.41749,0.94184,0.63866,0.96907,0.000241986,0.000241986,0.000241986
88,21627.1,0.78542,0.48131,0.89204,0.69262,0.56731,0.6189,0.42079,0.93768,0.63245,0.97137,0.000235114,0.000235114,0.000235114
89,21873.4,0.78026,0.47965,0.89058,0.724,0.54657,0.62353,0.42133,0.93654,0.63393,0.97149,0.000228242,0.000228242,0.000228242
90,22119.6,0.77653,0.47887,0.89111,0.78534,0.51414,0.61543,0.40893,0.93564,0.63991,0.96874,0.00022137,0.00022137,0.00022137
91,22387.7,0.77855,0.47669,0.8921,0.71855,0.54696,0.6218,0.42204,0.93657,0.6301,0.97023,0.000214497,0.000214497,0.000214497
92,22632.9,0.77527,0.478,0.89084,0.74465,0.55019,0.62952,0.417,0.94164,0.63669,0.97404,0.000207625,0.000207625,0.000207625
93,22879.1,0.77063,0.47193,0.887,0.74154,0.54551,0.61705,0.414,0.93833,0.63496,0.97011,0.000200753,0.000200753,0.000200753
94,23125.8,0.76511,0.46746,0.88549,0.72791,0.54735,0.61463,0.41247,0.93651,0.63291,0.96894,0.000193881,0.000193881,0.000193881
95,23371.6,0.76271,0.46634,0.88483,0.76171,0.539,0.62454,0.41562,0.93876,0.63224,0.96977,0.000187008,0.000187008,0.000187008
96,23617.3,0.76866,0.47004,0.88475,0.76218,0.54085,0.62404,0.42121,0.93526,0.6316,0.9688,0.000180136,0.000180136,0.000180136
97,23863.3,0.76501,0.46451,0.88541,0.68201,0.57172,0.61919,0.41497,0.93944,0.63262,0.97101,0.000173264,0.000173264,0.000173264
98,24109,0.75618,0.46019,0.88224,0.69646,0.55776,0.61375,0.41243,0.94226,0.63273,0.97328,0.000166392,0.000166392,0.000166392
99,24355.4,0.76175,0.46296,0.88487,0.73304,0.54387,0.61716,0.41463,0.94198,0.63726,0.97172,0.00015952,0.00015952,0.00015952
100,24601.7,0.75851,0.45992,0.88328,0.69693,0.56082,0.61552,0.4142,0.94276,0.63539,0.97329,0.000152647,0.000152647,0.000152647
101,24849,0.75792,0.45931,0.88342,0.71701,0.55775,0.61559,0.41122,0.93757,0.63688,0.97073,0.000145775,0.000145775,0.000145775
102,25095,0.74903,0.4565,0.88085,0.72768,0.54636,0.61776,0.41398,0.93416,0.63042,0.96921,0.000138903,0.000138903,0.000138903
103,25341.6,0.74977,0.45455,0.88013,0.77632,0.54157,0.61843,0.41403,0.93822,0.63006,0.97009,0.000132031,0.000132031,0.000132031
104,25608.9,0.75459,0.45402,0.88052,0.73125,0.54409,0.60956,0.4103,0.93363,0.63543,0.9696,0.000125158,0.000125158,0.000125158
105,25856.3,0.74666,0.45342,0.87848,0.7314,0.55274,0.61342,0.41339,0.93487,0.62944,0.96878,0.000118286,0.000118286,0.000118286
106,26102.2,0.74247,0.44636,0.87714,0.74465,0.54247,0.61383,0.41423,0.9342,0.63406,0.97037,0.000111414,0.000111414,0.000111414
107,26348.6,0.7405,0.44616,0.87746,0.71714,0.55983,0.61492,0.41946,0.93198,0.63173,0.96897,0.000104542,0.000104542,0.000104542
