epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
74,18249.5,0.82468,0.52044,0.91028,0.76501,0.54023,0.61993,0.407,0.96367,0.64358,0.97902,0.000331326,0.000331326,0.000331326
75,18491.1,0.82287,0.5167,0.9068,0.736,0.51772,0.60258,0.39914,0.96186,0.64915,0.97838,0.000324453,0.000324453,0.000324453
76,18733.8,0.82928,0.51473,0.90714,0.72957,0.54501,0.61427,0.39765,0.96278,0.64988,0.97669,0.000317581,0.000317581,0.000317581
77,18976.2,0.82212,0.51569,0.90609,0.75041,0.52869,0.61849,0.39905,0.95571,0.6421,0.97133,0.000310709,0.000310709,0.000310709
78,19218.5,0.81818,0.50911,0.90696,0.71914,0.55094,0.6084,0.39166,0.95985,0.64751,0.97592,0.000303837,0.000303837,0.000303837
79,19461.1,0.81844,0.51238,0.90763,0.74326,0.52407,0.60972,0.39525,0.95416,0.63816,0.97494,0.000296964,0.000296964,0.000296964
80,19703.2,0.80788,0.50371,0.90239,0.77676,0.51085,0.61612,0.40623,0.9536,0.64334,0.97255,0.000290092,0.000290092,0.000290092
81,19946.3,0.81109,0.503,0.90194,0.71011,0.5704,0.61967,0.40703,0.95559,0.63857,0.97522,0.00028322,0.00028322,0.00028322
82,20189,0.80406,0.4983,0.90166,0.73789,0.5579,0.61444,0.40298,0.95419,0.63686,0.97481,0.000276348,0.000276348,0.000276348
83,20431.1,0.80582,0.50026,0.89875,0.75708,0.5385,0.6211,0.40511,0.95377,0.64048,0.9742,0.000269475,0.000269475,0.000269475
84,20673,0.79963,0.4932,0.8984,0.76793,0.53272,0.62022,0.40386,0.9561,0.64033,0.97403,0.000262603,0.000262603,0.000262603
85,20915.4,0.80474,0.49658,0.89856,0.74317,0.55367,0.62321,0.40163,0.95722,0.64271,0.97379,0.000255731,0.000255731,0.000255731
86,21157.6,0.79149,0.48744,0.89522,0.76458,0.53541,0.61059,0.39734,0.95469,0.64387,0.97338,0.000248859,0.000248859,0.000248859
87,21399.3,0.79668,0.48873,0.8978,0.74431,0.54229,0.61398,0.39881,0.95562,0.64279,0.97042,0.000241986,0.000241986,0.000241986
88,21640.9,0.7948,0.48743,0.89422,0.74317,0.54048,0.61223,0.40177,0.95091,0.64443,0.97398,0.000235114,0.000235114,0.000235114
89,21883.5,0.78814,0.48457,0.89393,0.75172,0.54601,0.62286,0.40594,0.95251,0.64236,0.97579,0.000228242,0.000228242,0.000228242
90,22125.9,0.78576,0.4815,0.89513,0.78576,0.52185,0.62027,0.40323,0.94958,0.6408,0.97212,0.00022137,0.00022137,0.00022137
91,22367.7,0.78891,0.48262,0.89447,0.74159,0.54175,0.60902,0.39595,0.95116,0.64559,0.97263,0.000214497,0.000214497,0.000214497
92,22609.9,0.78597,0.4856,0.89383,0.73316,0.5374,0.61185,0.39986,0.95772,0.64656,0.97617,0.000207625,0.000207625,0.000207625
93,22873.2,0.78075,0.4746,0.8907,0.73648,0.55474,0.61681,0.4082,0.95002,0.64164,0.97206,0.000200753,0.000200753,0.000200753
94,23114,0.77571,0.47317,0.88875,0.70529,0.54455,0.60729,0.39667,0.95494,0.64869,0.97282,0.000193881,0.000193881,0.000193881
95,23355.6,0.77399,0.47287,0.88721,0.6847,0.56357,0.61797,0.40534,0.95308,0.6406,0.97213,0.000187008,0.000187008,0.000187008
96,23597.4,0.77938,0.47592,0.88894,0.71888,0.56691,0.61915,0.40306,0.95479,0.64204,0.97494,0.000180136,0.000180136,0.000180136
97,23838.5,0.77462,0.47058,0.88948,0.72085,0.53373,0.60769,0.3985,0.9548,0.64514,0.97346,0.000173264,0.000173264,0.000173264
98,24080,0.76664,0.46444,0.88478,0.76029,0.51548,0.60458,0.3986,0.95622,0.64524,0.97589,0.000166392,0.000166392,0.000166392
99,24322.2,0.77089,0.46739,0.88655,0.72518,0.53213,0.60191,0.39568,0.95822,0.64545,0.97818,0.00015952,0.00015952,0.00015952
100,24563.8,0.76639,0.46318,0.88493,0.77231,0.52862,0.61321,0.40061,0.95439,0.64206,0.97571,0.000152647,0.000152647,0.000152647
101,24805.2,0.76803,0.46325,0.88619,0.75148,0.53746,0.61044,0.39459,0.95876,0.64449,0.97862,0.000145775,0.000145775,0.000145775
102,25047.2,0.75831,0.46103,0.88371,0.77093,0.52096,0.61118,0.39263,0.95616,0.64229,0.97776,0.000138903,0.000138903,0.000138903
103,25311,0.75807,0.45905,0.88334,0.73907,0.53679,0.61054,0.40217,0.9539,0.64082,0.9762,0.000132031,0.000132031,0.000132031
104,25550.9,0.76456,0.46052,0.88408,0.76239,0.53313,0.61532,0.40575,0.95769,0.64344,0.97768,0.000125158,0.000125158,0.000125158
105,25792.4,0.75581,0.45828,0.8819,0.77305,0.52428,0.60598,0.39866,0.95423,0.64276,0.97792,0.000118286,0.000118286,0.000118286
106,26034.6,0.75128,0.4535,0.87997,0.73049,0.56234,0.61286,0.40108,0.95322,0.64136,0.97757,0.000111414,0.000111414,0.000111414
107,26277.4,0.74883,0.45155,0.87984,0.72023,0.54315,0.6041,0.39929,0.95622,0.64687,0.97876,0.000104542,0.000104542,0.000104542
108,26519.4,0.74617,0.4492,0.87909,0.71471,0.55954,0.60426,0.39494,0.95591,0.64634,0.97927,9.76692e-05,9.76692e-05,9.76692e-05
109,26761,0.74811,0.44918,0.87932,0.78107,0.50264,0.59861,0.39524,0.95654,0.64331,0.97982,9.0797e-05,9.0797e-05,9.0797e-05
110,27003.1,0.74924,0.44912,0.87942,0.66504,0.57352,0.60456,0.39923,0.95322,0.64395,0.9785,8.39248e-05,8.39248e-05,8.39248e-05
111,27277.5,0.75239,0.44675,0.87788,0.75966,0.51963,0.59811,0.39182,0.96304,0.64789,0.98181,7.70525e-05,7.70525e-05,7.70525e-05
112,27517.1,0.74565,0.44125,0.87516,0.71419,0.53875,0.59804,0.39183,0.96139,0.64646,0.98042,7.01802e-05,7.01802e-05,7.01802e-05
113,27757,0.7405,0.43674,0.87445,0.75731,0.50653,0.59521,0.39359,0.961,0.65275,0.9798,6.3308e-05,6.3308e-05,6.3308e-05
114,27997.5,0.73777,0.43652,0.87268,0.68573,0.54597,0.59283,0.39154,0.9625,0.65267,0.98245,5.64358e-05,5.64358e-05,5.64358e-05
115,28238,0.73539,0.43502,0.87001,0.74782,0.51219,0.59348,0.39128,0.961,0.65515,0.98139,4.95635e-05,4.95635e-05,4.95635e-05
116,28478.6,0.73405,0.43261,0.87074,0.75223,0.51887,0.59546,0.39485,0.96169,0.65296,0.98226,4.26912e-05,4.26912e-05,4.26912e-05
117,28718.5,0.73033,0.43032,0.86841,0.73331,0.51514,0.59185,0.39324,0.96226,0.65552,0.98246,3.5819e-05,3.5819e-05,3.5819e-05
118,28958.9,0.73234,0.43048,0.86889,0.70852,0.53128,0.59552,0.39287,0.95953,0.65443,0.98215,2.89468e-05,2.89468e-05,2.89468e-05
119,29197.9,0.72554,0.42642,0.86608,0.73529,0.50671,0.5944,0.39047,0.9585,0.65366,0.98148,2.20745e-05,2.20745e-05,2.20745e-05
120,29440.4,0.73025,0.42945,0.86706,0.73823,0.51019,0.59351,0.39131,0.95942,0.65312,0.98116,1.52022e-05,1.52022e-05,1.52022e-05
