epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,9845.29,0.90248,0.59286,0.9406,0.70124,0.5545,0.61315,0.40994,0.96732,0.66174,0.97389,0.000551238,0.000551238,0.000551238
43,10078.3,0.90414,0.59369,0.93986,0.72667,0.53238,0.60307,0.40271,0.96277,0.65942,0.96984,0.000544365,0.000544365,0.000544365
44,10314.6,0.89044,0.58556,0.93874,0.68604,0.55641,0.60792,0.41253,0.96261,0.65081,0.97189,0.000537493,0.000537493,0.000537493
45,10552,0.89458,0.5852,0.93758,0.6818,0.58695,0.61898,0.41434,0.95751,0.65303,0.96855,0.000530621,0.000530621,0.000530621
46,10789.9,0.892,0.5828,0.93631,0.70163,0.54527,0.6116,0.40903,0.95948,0.65024,0.96886,0.000523749,0.000523749,0.000523749
47,11026.5,0.88563,0.58054,0.93234,0.68936,0.54765,0.60277,0.40661,0.95324,0.65527,0.96848,0.000516877,0.000516877,0.000516877
48,11261.9,0.88047,0.57709,0.93659,0.70937,0.543,0.61298,0.40773,0.95013,0.64738,0.96768,0.000510004,0.000510004,0.000510004
49,11497.4,0.87908,0.57044,0.9327,0.68755,0.57387,0.62201,0.41668,0.95084,0.64869,0.96681,0.000503132,0.000503132,0.000503132
50,11737.6,0.87468,0.56779,0.92946,0.74217,0.51563,0.60047,0.40341,0.95343,0.65744,0.96866,0.00049626,0.00049626,0.00049626
51,11978.6,0.86944,0.56348,0.92688,0.68927,0.55235,0.612,0.40927,0.94889,0.64975,0.9691,0.000489387,0.000489387,0.000489387
52,12216.3,0.86859,0.55919,0.92863,0.69768,0.55716,0.60839,0.40817,0.94748,0.64725,0.96913,0.000482515,0.000482515,0.000482515
53,12452.5,0.86659,0.56111,0.92881,0.77044,0.54536,0.62023,0.40561,0.95588,0.64669,0.97206,0.000475643,0.000475643,0.000475643
54,12688.4,0.86558,0.56113,0.92889,0.73536,0.53852,0.61651,0.41252,0.95049,0.64229,0.96952,0.000468771,0.000468771,0.000468771
55,12923.2,0.86202,0.55845,0.92678,0.71457,0.54036,0.60446,0.40375,0.95219,0.64016,0.96702,0.000461898,0.000461898,0.000461898
56,13158.7,0.86091,0.55263,0.92401,0.72373,0.56106,0.62622,0.42167,0.94386,0.644,0.9662,0.000455026,0.000455026,0.000455026
57,13395.8,0.85569,0.55011,0.92251,0.78603,0.54007,0.62004,0.41142,0.94867,0.64873,0.9683,0.000448154,0.000448154,0.000448154
58,13640.4,0.85383,0.54965,0.92267,0.71263,0.58496,0.6271,0.42126,0.9431,0.63833,0.96877,0.000441282,0.000441282,0.000441282
59,13900.1,0.85316,0.54575,0.9232,0.74528,0.55374,0.62028,0.41154,0.95278,0.63736,0.97248,0.000434409,0.000434409,0.000434409
60,14160.5,0.84903,0.54155,0.91977,0.74311,0.56456,0.62777,0.41126,0.95073,0.63519,0.96936,0.000427537,0.000427537,0.000427537
61,14417.7,0.84306,0.5386,0.91897,0.7137,0.56223,0.62535,0.41311,0.94631,0.64169,0.96889,0.000420665,0.000420665,0.000420665
62,14677.9,0.83926,0.53711,0.9166,0.72224,0.58007,0.62962,0.41859,0.94384,0.63603,0.96554,0.000413793,0.000413793,0.000413793
63,14937.4,0.83969,0.53538,0.91614,0.70031,0.57981,0.62246,0.41773,0.9452,0.63133,0.96761,0.00040692,0.00040692,0.00040692
64,15197.8,0.8372,0.53311,0.91433,0.74567,0.55532,0.62532,0.41455,0.94542,0.63141,0.96935,0.000400048,0.000400048,0.000400048
65,15458.6,0.83364,0.52579,0.91427,0.71529,0.56929,0.63779,0.42788,0.93949,0.631,0.96355,0.000393176,0.000393176,0.000393176
66,15718.6,0.83483,0.52833,0.91488,0.76876,0.53693,0.61686,0.41619,0.94348,0.63571,0.96651,0.000386304,0.000386304,0.000386304
67,15978.2,0.83398,0.53053,0.91407,0.71583,0.57045,0.63018,0.42706,0.9433,0.63485,0.96722,0.000379431,0.000379431,0.000379431
68,16236.8,0.82131,0.51839,0.90988,0.72304,0.55952,0.62643,0.42162,0.93814,0.63051,0.96441,0.000372559,0.000372559,0.000372559
