epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,9632.68,0.90016,0.58978,0.93973,0.75182,0.53738,0.61444,0.40789,0.96369,0.66302,0.97348,0.000551238,0.000551238,0.000551238
43,9862.36,0.90287,0.59142,0.94102,0.69921,0.56703,0.60991,0.40202,0.95884,0.65212,0.97281,0.000544365,0.000544365,0.000544365
44,10092.7,0.8871,0.58215,0.93864,0.71045,0.5376,0.61296,0.40243,0.96555,0.65676,0.9732,0.000537493,0.000537493,0.000537493
45,10321.9,0.89056,0.58395,0.93732,0.76902,0.51641,0.6154,0.41061,0.96414,0.65394,0.97398,0.000530621,0.000530621,0.000530621
46,10550.7,0.88987,0.57773,0.93524,0.74957,0.53037,0.62195,0.41515,0.95883,0.64798,0.97154,0.000523749,0.000523749,0.000523749
47,10779.7,0.88685,0.57923,0.9335,0.76015,0.53057,0.61357,0.40858,0.95329,0.64835,0.9703,0.000516877,0.000516877,0.000516877
48,11008.9,0.8816,0.57771,0.93744,0.71978,0.5663,0.6285,0.408,0.96122,0.65301,0.97124,0.000510004,0.000510004,0.000510004
49,11239.8,0.87628,0.57006,0.93177,0.75788,0.54629,0.62788,0.41571,0.94971,0.64717,0.97025,0.000503132,0.000503132,0.000503132
50,11470.4,0.87064,0.56427,0.92803,0.75781,0.54812,0.62263,0.41017,0.9571,0.65221,0.97343,0.00049626,0.00049626,0.00049626
51,11701.2,0.87237,0.56662,0.92804,0.75303,0.52988,0.62024,0.41671,0.95241,0.65222,0.96946,0.000489387,0.000489387,0.000489387
52,11931.4,0.86721,0.55989,0.92739,0.74808,0.57757,0.63257,0.41944,0.94754,0.64289,0.9698,0.000482515,0.000482515,0.000482515
53,12161.2,0.86368,0.55673,0.92726,0.74112,0.55618,0.62883,0.41305,0.95572,0.64448,0.97471,0.000475643,0.000475643,0.000475643
54,12391.1,0.86396,0.55867,0.92792,0.73798,0.54314,0.61727,0.41326,0.94573,0.63781,0.96849,0.000468771,0.000468771,0.000468771
55,12621,0.85871,0.55536,0.92516,0.77442,0.53075,0.61824,0.41483,0.94875,0.63694,0.97186,0.000461898,0.000461898,0.000461898
56,12851.8,0.85806,0.55248,0.92201,0.689,0.57386,0.62991,0.42014,0.95355,0.64235,0.97076,0.000455026,0.000455026,0.000455026
57,13082.7,0.85219,0.54846,0.92145,0.73253,0.54767,0.60917,0.40898,0.94208,0.6419,0.96758,0.000448154,0.000448154,0.000448154
58,13312.6,0.85093,0.54438,0.92051,0.71864,0.57026,0.62808,0.41796,0.94025,0.63767,0.9665,0.000441282,0.000441282,0.000441282
59,13542.7,0.85125,0.54461,0.92198,0.77243,0.53624,0.63155,0.41722,0.94676,0.63372,0.96886,0.000434409,0.000434409,0.000434409
60,13772.3,0.84631,0.54121,0.91883,0.77338,0.52048,0.62934,0.42569,0.93955,0.63356,0.96276,0.000427537,0.000427537,0.000427537
61,14015.7,0.83898,0.53384,0.91716,0.75603,0.5486,0.62965,0.42132,0.94339,0.63934,0.96936,0.000420665,0.000420665,0.000420665
62,14245,0.83788,0.53436,0.91677,0.7258,0.57256,0.63176,0.42695,0.94981,0.64125,0.96997,0.000413793,0.000413793,0.000413793
63,14475.5,0.84009,0.53556,0.91727,0.71134,0.55613,0.62958,0.43132,0.94162,0.63013,0.96909,0.00040692,0.00040692,0.00040692
64,14705.8,0.83606,0.53283,0.91485,0.7229,0.58021,0.63589,0.42411,0.94698,0.63683,0.96979,0.000400048,0.000400048,0.000400048
65,14935.9,0.83414,0.52693,0.91435,0.73855,0.56261,0.62984,0.4237,0.93772,0.63569,0.96657,0.000393176,0.000393176,0.000393176
66,15165.5,0.83297,0.52945,0.91434,0.78115,0.54145,0.63609,0.4233,0.9408,0.64074,0.96632,0.000386304,0.000386304,0.000386304
67,15395.4,0.83285,0.53003,0.91425,0.75984,0.54301,0.62674,0.41994,0.941,0.63172,0.97018,0.000379431,0.000379431,0.000379431
68,15624.9,0.82244,0.5184,0.9112,0.73269,0.56003,0.63373,0.42297,0.93964,0.62898,0.96706,0.000372559,0.000372559,0.000372559
69,15854.4,0.82737,0.52482,0.90871,0.76967,0.57444,0.65031,0.43978,0.94238,0.6299,0.96525,0.000365687,0.000365687,0.000365687
70,16085.1,0.81767,0.51587,0.90557,0.71156,0.59363,0.64192,0.42705,0.94306,0.63115,0.96829,0.000358815,0.000358815,0.000358815
71,16314.3,0.82494,0.51472,0.90781,0.7352,0.56432,0.64093,0.43258,0.93637,0.63286,0.96616,0.000351942,0.000351942,0.000351942
72,16543.8,0.81283,0.51005,0.905,0.70866,0.57531,0.63052,0.42447,0.93611,0.63214,0.96652,0.00034507,0.00034507,0.00034507
73,16773.2,0.81084,0.50614,0.90468,0.76067,0.57686,0.63997,0.42594,0.93671,0.62991,0.966,0.000338198,0.000338198,0.000338198
74,17002.3,0.80748,0.50551,0.90394,0.75106,0.55941,0.63643,0.42759,0.93713,0.6302,0.9662,0.000331326,0.000331326,0.000331326
75,17231.7,0.79954,0.50356,0.90005,0.71799,0.5573,0.63029,0.43266,0.93343,0.62754,0.96504,0.000324453,0.000324453,0.000324453
76,17461.4,0.80438,0.49912,0.89897,0.76888,0.53196,0.62869,0.41558,0.93539,0.62513,0.96623,0.000317581,0.000317581,0.000317581
77,17691.2,0.79919,0.49956,0.89781,0.77928,0.53269,0.62645,0.43024,0.93835,0.63119,0.96752,0.000310709,0.000310709,0.000310709
78,17920.7,0.80068,0.49768,0.90194,0.72676,0.56461,0.62661,0.42363,0.93595,0.62894,0.96793,0.000303837,0.000303837,0.000303837
79,18149.5,0.79975,0.49963,0.90104,0.70829,0.57301,0.62556,0.42478,0.9298,0.62857,0.96597,0.000296964,0.000296964,0.000296964
80,18379,0.78921,0.49397,0.89652,0.75667,0.55433,0.63666,0.43119,0.92866,0.62674,0.96361,0.000290092,0.000290092,0.000290092
81,18609,0.79308,0.49329,0.8966,0.7836,0.5489,0.63871,0.42617,0.9361,0.6291,0.9668,0.00028322,0.00028322,0.00028322
82,18838.2,0.78606,0.48878,0.89646,0.74874,0.58358,0.64043,0.43134,0.93656,0.62503,0.96832,0.000276348,0.000276348,0.000276348
83,19067.5,0.78658,0.48994,0.8943,0.75909,0.56976,0.63025,0.42158,0.94154,0.62473,0.97074,0.000269475,0.000269475,0.000269475
84,19296.7,0.78009,0.48065,0.89185,0.78118,0.55764,0.64099,0.42656,0.93236,0.62418,0.96637,0.000262603,0.000262603,0.000262603
85,19525.8,0.78192,0.48414,0.89244,0.78007,0.56716,0.63254,0.41879,0.93148,0.62508,0.96839,0.000255731,0.000255731,0.000255731
86,19755.3,0.77118,0.47622,0.88951,0.7754,0.55474,0.64004,0.42626,0.93542,0.6239,0.97079,0.000248859,0.000248859,0.000248859
